customer_id,age_group,income_level,occupation,risk_tolerance,transaction_date,transaction_month,products,product_categories,total_amount
C0322,31-35,中,企业职员,稳健型,2025-03-05,2025-03,"基金,活期存款,定期存款,股票","投资类,存款类,存款类,投资类",833880
C0075,41-45,中,个体户,保守型,2025-04-14,2025-04,"理财产品,国债","投资类,投资类",227838
C0039,25-30,中,退休人员,保守型,2025-10-18,2025-10,"信用卡,活期存款,贵金属,理财产品","信贷类,存款类,投资类,投资类",384950
C0435,36-40,低,企业职员,保守型,2025-10-26,2025-10,"定期存款,大额存单","存款类,存款类",32016
C0139,36-40,中,自由职业,稳健型,2025-12-02,2025-12,"活期存款,贵金属","存款类,投资类",126421
C0077,41-45,高,公务员,稳健型,2025-03-03,2025-03,"国债,理财产品,股票,活期存款","投资类,投资类,投资类,存款类",916839
C0233,36-40,中,企业职员,进取型,2025-09-08,2025-09,"基金,贵金属,信托","投资类,投资类,投资类",254636
C0428,36-40,中,企业职员,保守型,2025-03-24,2025-03,"理财产品,活期存款","投资类,存款类",52582
C0479,46-50,中,公务员,稳健型,2025-10-27,2025-10,"保险,国债","保障类,投资类",78283
C0155,25-30,低,自由职业,稳健型,2025-01-13,2025-01,"消费贷款,理财产品,信用卡,年金","信贷类,投资类,信贷类,保障类",125202
C0013,36-40,低,退休人员,稳健型,2025-11-23,2025-11,"保险,消费贷款,活期存款","保障类,信贷类,存款类",77691
C0339,36-40,高,公务员,进取型,2025-05-13,2025-05,"活期存款,股票,外汇","存款类,投资类,投资类",937908
C0058,41-45,高,个体户,进取型,2025-12-01,2025-12,"保险,贵金属,住房贷款","保障类,投资类,信贷类",481944
C0087,31-35,中,公务员,保守型,2025-09-24,2025-09,"信用卡,国债,大额存单","信贷类,投资类,存款类",331419
C0401,31-35,中,企业职员,稳健型,2025-01-28,2025-01,"大额存单,年金","存款类,保障类",70244
C0286,41-45,中,个体户,稳健型,2025-09-07,2025-09,"保险,信用卡","保障类,信贷类",111538
C0346,31-35,中,退休人员,稳健型,2025-03-23,2025-03,"消费贷款,活期存款","信贷类,存款类",341830
C0226,31-35,低,企业职员,稳健型,2025-04-18,2025-04,信用卡,信贷类,145826
C0462,46-50,中,企业职员,保守型,2025-03-19,2025-03,"保险,消费贷款","保障类,信贷类",160262
C0146,36-40,高,公务员,稳健型,2025-11-12,2025-11,"活期存款,信托,定期存款","存款类,投资类,存款类",303402
C0134,46-50,中,退休人员,进取型,2025-03-17,2025-03,"信用卡,活期存款","信贷类,存款类",100019
C0164,36-40,高,公务员,保守型,2025-11-16,2025-11,"信用卡,定期存款,活期存款,理财产品,基金","信贷类,存款类,存款类,投资类,投资类",1178008
C0374,31-35,低,公务员,稳健型,2025-10-09,2025-10,"定期存款,信用卡,信托,活期存款","存款类,信贷类,投资类,存款类",169460
C0028,31-35,低,企业职员,保守型,2025-04-10,2025-04,"贵金属,理财产品,消费贷款","投资类,投资类,信贷类",74836
C0387,46-50,中,退休人员,稳健型,2025-10-26,2025-10,"定期存款,国债,信用卡","存款类,投资类,信贷类",265799
C0233,36-40,中,企业职员,进取型,2025-06-20,2025-06,"定期存款,活期存款,住房贷款,信用卡","存款类,存款类,信贷类,信贷类",588302
C0074,41-45,中,企业职员,稳健型,2025-11-03,2025-11,"外汇,股票,基金","投资类,投资类,投资类",178293
C0499,36-40,低,个体户,稳健型,2025-08-29,2025-08,"活期存款,大额存单,贵金属,信用卡,理财产品","存款类,存款类,投资类,信贷类,投资类",253075
C0091,31-35,中,公务员,稳健型,2025-12-25,2025-12,"贵金属,理财产品","投资类,投资类",166296
C0500,46-50,低,企业职员,保守型,2025-07-06,2025-07,"活期存款,信用卡,贵金属,股票","存款类,信贷类,投资类,投资类",189093
C0427,36-40,低,公务员,保守型,2025-10-19,2025-10,"保险,年金","保障类,保障类",23056
C0411,36-40,高,公务员,进取型,2025-04-30,2025-04,"活期存款,国债,理财产品,信用卡,基金","存款类,投资类,投资类,信贷类,投资类",503916
C0493,31-35,低,企业职员,稳健型,2025-05-17,2025-05,"股票,活期存款","投资类,存款类",59164
C0259,31-35,低,企业职员,稳健型,2025-04-21,2025-04,"活期存款,国债","存款类,投资类",113244
C0185,31-35,高,公务员,稳健型,2025-12-05,2025-12,"基金,消费贷款","投资类,信贷类",196602
C0432,36-40,低,公务员,进取型,2025-09-06,2025-09,"保险,信用卡","保障类,信贷类",91443
C0154,36-40,低,自由职业,进取型,2025-10-01,2025-10,"活期存款,理财产品","存款类,投资类",49970
C0335,31-35,中,企业职员,保守型,2025-09-13,2025-09,"基金,国债,信用卡","投资类,投资类,信贷类",314079
C0494,31-35,中,企业职员,进取型,2025-02-24,2025-02,"活期存款,理财产品,信用卡","存款类,投资类,信贷类",277063
C0335,31-35,中,企业职员,保守型,2025-06-16,2025-06,"大额存单,国债","存款类,投资类",155430
C0028,31-35,低,企业职员,保守型,2025-10-23,2025-10,"住房贷款,活期存款,信用卡","信贷类,存款类,信贷类",190910
C0038,25-30,低,自由职业,保守型,2025-12-07,2025-12,"信用卡,理财产品,大额存单","信贷类,投资类,存款类",153671
C0489,36-40,高,退休人员,进取型,2025-05-26,2025-05,"基金,活期存款,国债","投资类,存款类,投资类",642068
C0447,36-40,高,公务员,进取型,2025-01-23,2025-01,"理财产品,基金,股票","投资类,投资类,投资类",529875
C0475,36-40,低,企业职员,稳健型,2025-12-22,2025-12,"活期存款,信用卡,理财产品","存款类,信贷类,投资类",191951
C0272,46-50,中,个体户,保守型,2025-02-01,2025-02,"信用卡,定期存款,大额存单","信贷类,存款类,存款类",191140
C0161,25-30,低,企业职员,保守型,2025-03-12,2025-03,"活期存款,保险,基金,理财产品","存款类,保障类,投资类,投资类",421969
C0357,46-50,高,企业职员,进取型,2025-07-05,2025-07,"信用卡,保险","信贷类,保障类",1242333
C0258,31-35,高,企业职员,进取型,2025-02-27,2025-02,"理财产品,外汇,消费贷款","投资类,投资类,信贷类",571959
C0047,31-35,中,自由职业,稳健型,2025-09-27,2025-09,"国债,信用卡,活期存款,理财产品","投资类,信贷类,存款类,投资类",304222
C0196,36-40,中,企业职员,稳健型,2025-03-19,2025-03,"贵金属,信用卡","投资类,信贷类",176337
C0342,41-45,低,个体户,进取型,2025-08-02,2025-08,股票,投资类,51108
C0312,41-45,高,企业职员,保守型,2025-06-23,2025-06,"理财产品,大额存单,贵金属","投资类,存款类,投资类",609621
C0420,25-30,中,企业职员,稳健型,2025-02-16,2025-02,"基金,股票","投资类,投资类",197423
C0342,41-45,低,个体户,进取型,2025-12-04,2025-12,"股票,住房贷款,基金","投资类,信贷类,投资类",43577
C0249,31-35,中,企业职员,保守型,2025-09-20,2025-09,"国债,定期存款,股票","投资类,存款类,投资类",316252
C0017,31-35,中,企业职员,进取型,2025-09-02,2025-09,"保险,基金,外汇","保障类,投资类,投资类",179138
C0086,36-40,中,企业职员,稳健型,2025-01-23,2025-01,"定期存款,保险,活期存款","存款类,保障类,存款类",303868
C0300,46-50,高,自由职业,保守型,2025-10-23,2025-10,"基金,消费贷款","投资类,信贷类",492659
C0465,41-45,中,自由职业,稳健型,2025-12-08,2025-12,"定期存款,信用卡","存款类,信贷类",191692
C0245,36-40,低,公务员,稳健型,2025-09-02,2025-09,活期存款,存款类,15839
C0311,41-45,高,个体户,进取型,2025-08-05,2025-08,活期存款,存款类,86682
C0147,36-40,中,企业职员,保守型,2025-12-25,2025-12,"保险,活期存款","保障类,存款类",30371
C0489,36-40,高,退休人员,进取型,2025-08-18,2025-08,信用卡,信贷类,488120
C0056,36-40,中,企业职员,稳健型,2025-03-19,2025-03,"消费贷款,国债","信贷类,投资类",218463
C0250,46-50,低,退休人员,保守型,2025-07-12,2025-07,住房贷款,信贷类,86955
C0445,36-40,中,企业职员,进取型,2025-02-09,2025-02,"住房贷款,股票,活期存款","信贷类,投资类,存款类",167785
C0370,41-45,高,个体户,稳健型,2025-12-11,2025-12,"基金,年金,定期存款,理财产品","投资类,保障类,存款类,投资类",413928
C0104,46-50,中,个体户,稳健型,2025-12-05,2025-12,信用卡,信贷类,105111
C0256,36-40,中,自由职业,进取型,2025-02-11,2025-02,"国债,贵金属,定期存款","投资类,投资类,存款类",136329
C0238,41-45,中,个体户,稳健型,2025-01-19,2025-01,"保险,活期存款","保障类,存款类",101562
C0429,41-45,中,企业职员,进取型,2025-06-26,2025-06,"贵金属,国债,基金,股票","投资类,投资类,投资类,投资类",985977
C0204,25-30,高,自由职业,进取型,2025-04-09,2025-04,"活期存款,理财产品","存款类,投资类",457659
C0426,46-50,中,公务员,稳健型,2025-02-15,2025-02,"股票,信用卡,保险,活期存款,大额存单","投资类,信贷类,保障类,存款类,存款类",384078
C0321,36-40,高,公务员,保守型,2025-05-02,2025-05,"大额存单,保险","存款类,保障类",118989
C0070,41-45,高,个体户,进取型,2025-06-09,2025-06,消费贷款,信贷类,111468
C0167,25-30,低,企业职员,保守型,2025-09-04,2025-09,大额存单,存款类,69556
C0194,25-30,低,个体户,保守型,2025-11-04,2025-11,"信用卡,活期存款,保险","信贷类,存款类,保障类",95836
C0237,31-35,低,企业职员,进取型,2025-04-27,2025-04,"股票,活期存款","投资类,存款类",158727
C0452,31-35,高,个体户,稳健型,2025-06-18,2025-06,"信用卡,股票,大额存单,活期存款,理财产品","信贷类,投资类,存款类,存款类,投资类",705133
C0436,41-45,高,个体户,保守型,2025-11-24,2025-11,"理财产品,信用卡,定期存款,活期存款","投资类,信贷类,存款类,存款类",886736
C0297,25-30,高,公务员,保守型,2025-01-14,2025-01,"信用卡,大额存单,基金","信贷类,存款类,投资类",395220
C0079,25-30,高,自由职业,进取型,2025-10-02,2025-10,"消费贷款,基金,活期存款","信贷类,投资类,存款类",375494
C0080,36-40,低,企业职员,保守型,2025-11-02,2025-11,国债,投资类,147877
C0465,41-45,中,自由职业,稳健型,2025-05-15,2025-05,"信用卡,大额存单","信贷类,存款类",453274
C0454,31-35,低,企业职员,进取型,2025-05-12,2025-05,股票,投资类,7334
C0148,25-30,低,企业职员,稳健型,2025-06-21,2025-06,"保险,大额存单,信用卡,活期存款","保障类,存款类,信贷类,存款类",383296
C0361,46-50,低,自由职业,保守型,2025-08-29,2025-08,"活期存款,消费贷款,信用卡","存款类,信贷类,信贷类",329114
C0180,41-45,高,企业职员,进取型,2025-04-26,2025-04,"理财产品,定期存款,贵金属","投资类,存款类,投资类",263441
C0466,41-45,高,企业职员,进取型,2025-04-25,2025-04,活期存款,存款类,207502
C0199,36-40,中,企业职员,进取型,2025-09-09,2025-09,"理财产品,保险,国债","投资类,保障类,投资类",141090
C0230,31-35,高,个体户,保守型,2025-08-15,2025-08,"信用卡,理财产品,定期存款,年金","信贷类,投资类,存款类,保障类",787523
C0459,36-40,高,自由职业,进取型,2025-03-28,2025-03,"理财产品,外汇","投资类,投资类",640833
C0153,36-40,中,企业职员,进取型,2025-07-31,2025-07,信用卡,信贷类,61087
C0348,46-50,中,企业职员,保守型,2025-05-09,2025-05,"保险,国债","保障类,投资类",171190
C0243,36-40,中,个体户,进取型,2025-10-03,2025-10,"消费贷款,基金,定期存款,信用卡","信贷类,投资类,存款类,信贷类",260862
C0427,36-40,低,公务员,保守型,2025-04-06,2025-04,信用卡,信贷类,37896
C0334,31-35,高,退休人员,进取型,2025-11-22,2025-11,"股票,理财产品,基金,信托","投资类,投资类,投资类,投资类",638367
C0249,31-35,中,企业职员,保守型,2025-04-15,2025-04,"年金,基金,信用卡,股票","保障类,投资类,信贷类,投资类",334486
C0331,31-35,低,自由职业,保守型,2025-12-01,2025-12,信用卡,信贷类,51335
C0062,25-30,高,企业职员,进取型,2025-05-26,2025-05,"股票,信托","投资类,投资类",428735
C0266,41-45,高,个体户,稳健型,2025-01-13,2025-01,"信托,活期存款,信用卡,基金,国债","投资类,存款类,信贷类,投资类,投资类",1051307
C0468,25-30,中,自由职业,保守型,2025-08-24,2025-08,"国债,保险,消费贷款,定期存款","投资类,保障类,信贷类,存款类",232629
C0210,46-50,中,个体户,稳健型,2025-11-26,2025-11,"基金,定期存款","投资类,存款类",65162
C0071,41-45,中,公务员,保守型,2025-12-14,2025-12,"年金,活期存款,理财产品,国债","保障类,存款类,投资类,投资类",192014
C0218,41-45,高,公务员,稳健型,2025-08-14,2025-08,"基金,理财产品","投资类,投资类",381487
C0475,36-40,低,企业职员,稳健型,2025-07-26,2025-07,"外汇,保险","投资类,保障类",48235
C0482,41-45,低,公务员,保守型,2025-01-19,2025-01,"贵金属,消费贷款,信用卡","投资类,信贷类,信贷类",120028
C0451,46-50,高,公务员,稳健型,2025-09-28,2025-09,"保险,年金","保障类,保障类",95258
C0006,36-40,低,企业职员,保守型,2025-04-29,2025-04,"保险,活期存款","保障类,存款类",91895
C0330,36-40,高,企业职员,保守型,2025-12-19,2025-12,"理财产品,信用卡,消费贷款","投资类,信贷类,信贷类",366893
C0400,31-35,低,企业职员,进取型,2025-04-19,2025-04,"信用卡,理财产品","信贷类,投资类",259901
C0021,41-45,高,企业职员,保守型,2025-12-29,2025-12,"信用卡,理财产品,保险","信贷类,投资类,保障类",241283
C0259,31-35,低,企业职员,稳健型,2025-07-09,2025-07,"基金,股票,大额存单,保险,信用卡","投资类,投资类,存款类,保障类,信贷类",201720
C0047,31-35,中,自由职业,稳健型,2025-04-24,2025-04,"外汇,定期存款","投资类,存款类",146039
C0451,46-50,高,公务员,稳健型,2025-12-18,2025-12,"理财产品,国债,大额存单","投资类,投资类,存款类",429403
C0442,31-35,中,个体户,稳健型,2025-09-28,2025-09,"定期存款,理财产品,国债","存款类,投资类,投资类",269256
C0201,41-45,中,公务员,稳健型,2025-08-27,2025-08,"定期存款,贵金属","存款类,投资类",40065
C0152,25-30,中,企业职员,稳健型,2025-07-30,2025-07,保险,保障类,50441
C0086,36-40,中,企业职员,稳健型,2025-02-24,2025-02,"国债,活期存款,定期存款","投资类,存款类,存款类",191501
C0203,36-40,低,退休人员,稳健型,2025-09-18,2025-09,"消费贷款,定期存款,理财产品","信贷类,存款类,投资类",175265
C0430,25-30,中,退休人员,保守型,2025-03-10,2025-03,"信用卡,定期存款,活期存款,理财产品,保险","信贷类,存款类,存款类,投资类,保障类",390431
C0424,31-35,低,企业职员,保守型,2025-08-11,2025-08,"基金,活期存款","投资类,存款类",139051
C0055,31-35,高,公务员,进取型,2025-09-11,2025-09,"信用卡,活期存款","信贷类,存款类",226491
C0091,31-35,中,公务员,稳健型,2025-06-26,2025-06,"信用卡,国债,活期存款","信贷类,投资类,存款类",391714
C0214,31-35,高,企业职员,稳健型,2025-03-23,2025-03,"活期存款,基金,国债","存款类,投资类,投资类",431538
C0117,46-50,中,企业职员,进取型,2025-07-09,2025-07,"贵金属,消费贷款","投资类,信贷类",137564
C0295,41-45,低,个体户,稳健型,2025-11-23,2025-11,"国债,理财产品,信用卡,基金,活期存款","投资类,投资类,信贷类,投资类,存款类",266980
C0036,46-50,中,公务员,稳健型,2025-11-07,2025-11,"理财产品,信托","投资类,投资类",268105
C0013,36-40,低,退休人员,稳健型,2025-05-02,2025-05,"保险,定期存款,信用卡,基金","保障类,存款类,信贷类,投资类",166829
